date,weekday,scheduled_status,confirmation_status,closure_reason,source_year,sse_daily_result_rows,sse_daily_trade_date,sse_daily_product_names,sse_daily_result_sha256
2026-01-21,WEDNESDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260121,主板|科创板|股票,2f29e3e0bd11cb09ee499476eeadfbace9967fa9a2b1e5a5b24b9908d0153d15
2026-01-22,THURSDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260122,主板|科创板|股票,268a8c658304715d21ce5cefcd9586e5e1090906b8b53a6e8bf60fd150a163a5
2026-01-23,FRIDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260123,主板|科创板|股票,22f567e061a64c38d32f59a52939caeb16fb59730b0524473161e5f1267b8659
2026-01-24,SATURDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2026,,,,
2026-01-25,SUNDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2026,,,,
2026-01-26,MONDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260126,主板|科创板|股票,2f5def0c0126dc6cc87de39773d5b53259123daca913e73113124cb9b7adf800
2026-01-27,TUESDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260127,主板|科创板|股票,b39435c6b55066ae87bbc98de63a90f9b975fb2917918b1abe669ce9704ffd08
2026-01-28,WEDNESDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260128,主板|科创板|股票,2b4e6e283e6bead14e15fb0790932784195939a39ec0f7817d0179da499ed8cc
2026-01-29,THURSDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260129,主板|科创板|股票,adf2ac16ac316b5d882be57948a0bc1d367dbafd735686a26e97a928d487e13b
2026-01-30,FRIDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260130,主板|科创板|股票,7b6482d0c5a3ac5dc5a76eeec8da0580216bd0e2b2eb78a2e8d51dcc9c792f79
2026-01-31,SATURDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2026,,,,
2026-02-01,SUNDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2026,,,,
2026-02-02,MONDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260202,主板|科创板|股票,e3fd0c84e917dfeed504bc49b7e5fab150bca19216958d92dae657934a885df7
2026-02-03,TUESDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260203,主板|科创板|股票,d2b421f38536406a915d6c6d20a88908a192faa14c85f59a6d1b9383e57c1604
2026-02-04,WEDNESDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260204,主板|科创板|股票,4a65e3ce030b7877d1861db595a2c3e043fbfac7f0c0439ffcdde321ecc14ce2
2026-02-05,THURSDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260205,主板|科创板|股票,aeb90e881d60d3bfe30890ae18bad82b0f3c8feb7008debf6fbde521af6932aa
2026-02-06,FRIDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260206,主板|科创板|股票,cc7b4e772f18e1ae471a35ed2773e03a1d29ccc7546cb137b848d80518ffcd3e
2026-02-07,SATURDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2026,,,,
2026-02-08,SUNDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2026,,,,
2026-02-09,MONDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260209,主板|科创板|股票,4439ed03de1dd2263d8dfbc1fb383ccef0167f199c55069d4a2539ab88fcebb8
2026-02-10,TUESDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260210,主板|科创板|股票,f63ccb786be6aa475e5ea080a2ca124dfa65cd4b1cabd8fac9c5e2fb93b43a96
2026-02-11,WEDNESDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260211,主板|科创板|股票,310646bfbfd763a4c255e63a83265a9324c5591f3c818cc5100d1ef95b39fac8
2026-02-12,THURSDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260212,主板|科创板|股票,c122a8a50865793c630d4c6c4d7f881db99b4333130acfbead9fc7d4039fb771
2026-02-13,FRIDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260213,主板|科创板|股票,8ff6b8565072a83d00bf169badc450b9059bf65b7a7e7573138b3b69ae563a65
2026-02-14,SATURDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2026,,,,
2026-02-15,SUNDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2026,,,,
2026-02-16,MONDAY,CLOSED,CONFIRMED_CLOSED,SPRING_FESTIVAL,2026,0,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
2026-02-17,TUESDAY,CLOSED,CONFIRMED_CLOSED,SPRING_FESTIVAL,2026,0,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
2026-02-18,WEDNESDAY,CLOSED,CONFIRMED_CLOSED,SPRING_FESTIVAL,2026,0,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
2026-02-19,THURSDAY,CLOSED,CONFIRMED_CLOSED,SPRING_FESTIVAL,2026,0,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
2026-02-20,FRIDAY,CLOSED,CONFIRMED_CLOSED,SPRING_FESTIVAL,2026,0,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
2026-02-21,SATURDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2026,,,,
2026-02-22,SUNDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2026,,,,
2026-02-23,MONDAY,CLOSED,CONFIRMED_CLOSED,SPRING_FESTIVAL,2026,0,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
2026-02-24,TUESDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260224,主板|科创板|股票,77a545542324f8d015db17f4ec8cbc7e6550dcdf66b07976c7699927385d99dd
2026-02-25,WEDNESDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260225,主板|科创板|股票,d9b1970c219992b3bd1c1d29c84f085ebfbb38601f14ebe7bfac29557ccff5ae
2026-02-26,THURSDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260226,主板|科创板|股票,ecb1d3205a556fc563890c684d30f56b6234180845578679762b7ec2aee0ae2e
2026-02-27,FRIDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260227,主板|科创板|股票,f349d2ab168a64d4d52a29879f9ec7602c5efac143f820b648ad4ffa8fffc51d
2026-02-28,SATURDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2026,,,,
2026-03-01,SUNDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2026,,,,
2026-03-02,MONDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260302,主板|科创板|股票,7dc52c9f313b9b82d9a58fd07dd91ef6434c55c0cdf18df249c0cc7560a41c5f
2026-03-03,TUESDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260303,主板|科创板|股票,1f44322d4c10dcf4b91f8513053d9d038f5a570e9dcaa3ccfd1d28cdb05fb352
2026-03-04,WEDNESDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260304,主板|科创板|股票,87c8a0454667a471210da289debf2bf2155f72f1ead12497a2e8abec1abc67d1
2026-03-05,THURSDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260305,主板|科创板|股票,d9a34aef35763ceec2a84919e856666180e321ada74f87f26c6ddf6283f63541
2026-03-06,FRIDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260306,主板|科创板|股票,370858fa5c48b733f8118b17de24ef790e703d60459ad3e312a7a0e7aac6ed2d
2026-03-07,SATURDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2026,,,,
2026-03-08,SUNDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2026,,,,
2026-03-09,MONDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260309,主板|科创板|股票,08c26aefae92d0e31f1ac778bcde8f58ef076d46e8cdd81b9e490048942aff40
2026-03-10,TUESDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260310,主板|科创板|股票,36546565df7efd0f28a49ea214847c121163b8ea38249e6c67f10e87fe681d78
2026-03-11,WEDNESDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260311,主板|科创板|股票,3c86e70039dd8ea454501ab9f3b60d4a099ac8c572f97e318c3ccc932202d57a
2026-03-12,THURSDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260312,主板|科创板|股票,c819df41b304614a1deac68261e23ac6c8822a54607627a035126286c32d2cd3
2026-03-13,FRIDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260313,主板|科创板|股票,0c9a6530f61bdb9d2aaead7fa97be8d98fbbf37ea09be39d8229df0c33ad893c
2026-03-14,SATURDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2026,,,,
2026-03-15,SUNDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2026,,,,
2026-03-16,MONDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260316,主板|科创板|股票,e9181f35bff96889f6b091741798216c371133efb64c2be723e57824207cef11
2026-03-17,TUESDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260317,主板|科创板|股票,39814ac75949c2dd53a4e7537a262bd8da59fffae4ebf6dbda2eacbe00be7ac5
2026-03-18,WEDNESDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260318,主板|科创板|股票,55358e048c81fc4e5300a96ae80b7c30daa20d6580ef7e50928c707f6b4f16af
2026-03-19,THURSDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260319,主板|科创板|股票,4854bd03960fa6aa688bb2b835879c7066f174eee59ae13864a1cfba9935771a
2026-03-20,FRIDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260320,主板|科创板|股票,e47337ca285fcd02afaf7d1591a5b5767319994152ebdf8fd5b74bd01a5b107e
2026-03-21,SATURDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2026,,,,
2026-03-22,SUNDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2026,,,,
2026-03-23,MONDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260323,主板|科创板|股票,ebdda78a8340c0ea3d6bdd2283a24a6173c2ad03ae635b79883460ea0e2fd82a
2026-03-24,TUESDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260324,主板|科创板|股票,0fdea134d4b93608a64b283447008d2be38d5d0e8025165fb6c2a428b76c73df
2026-03-25,WEDNESDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260325,主板|科创板|股票,b6ed371a1557a2ed63a297117a2d98ceae4e144438ace481b8eb1764293820c1
2026-03-26,THURSDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260326,主板|科创板|股票,739f11b68b1d21c707d0ea2d6e712c01b36ce9d46e086d59c0a6df34f94cd190
2026-03-27,FRIDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260327,主板|科创板|股票,cbdd489121d09bb07055a1812632089f22d37d6be0cdff4bf98da6f70b1202a9
2026-03-28,SATURDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2026,,,,
2026-03-29,SUNDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2026,,,,
2026-03-30,MONDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260330,主板|科创板|股票,9cb790f79f0a6858012814f011cbf060333541a7e3976c1a5467454efa94da86
2026-03-31,TUESDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260331,主板|科创板|股票,429e66bbfa99aeabfaf38793eb5ed3b26628dd724d71604c58ebf0a743705941
2026-04-01,WEDNESDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260401,主板|科创板|股票,e0ae273b1f05052ab39dc6a311b1ea9f21b4b11d3ed6fdc4b9b144e03be028d0
2026-04-02,THURSDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260402,主板|科创板|股票,2ae8539830b6812e72d44cc5c97dfa6612046c2c11a09de6fd0aca19271bfe30
2026-04-03,FRIDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260403,主板|科创板|股票,66d52212193eaf90dabf19f4d721ed16e0c9f4e5e1a1b39bf4d8fa7a5466fe6a
2026-04-04,SATURDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2026,,,,
2026-04-05,SUNDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2026,,,,
2026-04-06,MONDAY,CLOSED,CONFIRMED_CLOSED,QINGMING,2026,0,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
2026-04-07,TUESDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260407,主板|科创板|股票,fd6c5a10e3a00ba5dc36408fdfa4b05dc22d2a05bde15a77d98c42b27adc0f7e
2026-04-08,WEDNESDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260408,主板|科创板|股票,5855b6987183a71cd01af88cf75896168d8c22407c25a0a4856950766bf28d2c
2026-04-09,THURSDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260409,主板|科创板|股票,ced8a626bc34e834888cf07e0175d561246a8108f3c7c3b7de4eff4d732bc371
2026-04-10,FRIDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260410,主板|科创板|股票,48ba0e79d745c049f19cd51da35c426d782ed433abec20270be173f7c532246f
2026-04-11,SATURDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2026,,,,
2026-04-12,SUNDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2026,,,,
2026-04-13,MONDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260413,主板|科创板|股票,4a7e9674ab3c0ddf3bd1a7837734795310399f0d3d89d8f9c0b70cc542af792a
2026-04-14,TUESDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260414,主板|科创板|股票,b9029b961761869e77cdc3661fee70ecd4a8443723c55e2177603360066b1203
2026-04-15,WEDNESDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260415,主板|科创板|股票,1f995d3097f341d96b3cfb41a2358e229e2ccc064f909969b5c948e05730efbc
2026-04-16,THURSDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260416,主板|科创板|股票,142e14372b030dfa10d54a00cba3fde74fbab94cf1ffa34e799f9bd976343df0
2026-04-17,FRIDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260417,主板|科创板|股票,d3414357e53caf6a5fa0a89e56bdeb0253e9997374ef74bb4f8a60379b28052b
2026-04-18,SATURDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2026,,,,
2026-04-19,SUNDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2026,,,,
2026-04-20,MONDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260420,主板|科创板|股票,63b590f882be90f8ceeb602a9faf8e3153348a7204b3d7cb02bb0db81d814d66
2026-04-21,TUESDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260421,主板|科创板|股票,c20c256240633f8f9632cf426a7cdbbaa0f0c214c94b3cf25411da23a0e2f825
2026-04-22,WEDNESDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260422,主板|科创板|股票,0ceb63e40bd2e42dee9c331c2743b9066b6d478809a614e53093c67b34d2f21d
2026-04-23,THURSDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260423,主板|科创板|股票,a7ceb0e502c24a59caf8737ca35067fc34fb8ca33411c4a4354c0fc68c49ff55
2026-04-24,FRIDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260424,主板|科创板|股票,6c98be882fe5a394da7051d4fb854522d807286d4b8027a1c157fe6ac86ab7bb
2026-04-25,SATURDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2026,,,,
2026-04-26,SUNDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2026,,,,
2026-04-27,MONDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260427,主板|科创板|股票,01e72bfe3ac338f799cc19358c8a21a7f49e8b6a786f1270a0bc3c31af98cb24
2026-04-28,TUESDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260428,主板|科创板|股票,7375ed13f1d5a00bd5e6f8f7b64eef12665ebf2e73dd03f7105a06ea118f511c
2026-04-29,WEDNESDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260429,主板|科创板|股票,eba04493c3d1ee22fedb41fe60974fade4a10972f51711b25a5ff6578a5655a7
2026-04-30,THURSDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260430,主板|科创板|股票,db0af7a1008138dd194be91d846cb84fb2fec39b38b9c580a589b0373bf25220
2026-05-01,FRIDAY,CLOSED,CONFIRMED_CLOSED,LABOUR_DAY,2026,0,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
2026-05-02,SATURDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2026,,,,
2026-05-03,SUNDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2026,,,,
2026-05-04,MONDAY,CLOSED,CONFIRMED_CLOSED,LABOUR_DAY,2026,0,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
2026-05-05,TUESDAY,CLOSED,CONFIRMED_CLOSED,LABOUR_DAY,2026,0,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
2026-05-06,WEDNESDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260506,主板|科创板|股票,fd39d11dc40606f7a6d08f51be66112249962c7aaccc864c2778ff085b1502f4
2026-05-07,THURSDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260507,主板|科创板|股票,bf6fa2cde644b6095197499fba60ac4ce85651bca91692da8a07e51b8ebd7f55
2026-05-08,FRIDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260508,主板|科创板|股票,f47b42c7e1da6072ec0979f426b1117730d51ae389b38af90254a1e3a35bd3b6
2026-05-09,SATURDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2026,,,,
2026-05-10,SUNDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2026,,,,
2026-05-11,MONDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260511,主板|科创板|股票,d3ffa5203dbc492afacc3e9e859880c27a73b1a547231bed6bc9ae9595ed4002
2026-05-12,TUESDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260512,主板|科创板|股票,67638571a65e7381a4d1ac48fab3eaa9c2402e2b0ee4e77d01f66fba152daecb
2026-05-13,WEDNESDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260513,主板|科创板|股票,4b98d6769ad6451f7f68896d22157f4711c51a2df7b0de83384362fbd19a0b4d
2026-05-14,THURSDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260514,主板|科创板|股票,5fce383b77d885f01ffe26ef0949ffdfa66e6a2a0f1e28c4d69a399f78349540
2026-05-15,FRIDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260515,主板|科创板|股票,af84ac62ef255b92ebf4fedafb0dece1fb631aea582360ecdece295165c011eb
2026-05-16,SATURDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2026,,,,
2026-05-17,SUNDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2026,,,,
2026-05-18,MONDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260518,主板|科创板|股票,dfb9c3dbe390a143973a6029ab12d9c38eb840a864fa56884d5c78efbdb6b9b9
2026-05-19,TUESDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260519,主板|科创板|股票,4ad28f2c42053cf87c429c97df45287562676d55f66fffccbe43dd655938d023
2026-05-20,WEDNESDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260520,主板|科创板|股票,87f109ecee5d1845342fe1a9b55bcfba67e35528a8ad55ec7c0245cfb279f4ac
2026-05-21,THURSDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260521,主板|科创板|股票,3844106528907ecfc779084e77ee3a76e20f800f61a8e7a25aaad90788de1c8f
2026-05-22,FRIDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260522,主板|科创板|股票,16909d493e443e3b29e307f443683f6f240d6e59cb10b8fb2b573bbcc781fdd4
2026-05-23,SATURDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2026,,,,
2026-05-24,SUNDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2026,,,,
2026-05-25,MONDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260525,主板|科创板|股票,fce4acaf1a8395f5faea698f101bddc26f5c019c33977e6df2210cc4166aeff0
2026-05-26,TUESDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260526,主板|科创板|股票,fd7b33760f7ec2e160c45ed74c04e87563561f846279f3ec5d02f82e01bdc352
2026-05-27,WEDNESDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260527,主板|科创板|股票,0290b3a4f2bfdc608f420c11bcfb8378881b656c8a47909e193a268d769661fe
2026-05-28,THURSDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260528,主板|科创板|股票,015966b1d78f9a6abf4104dc9381f12d2991fce46babb5d51155a63c2fafd57d
2026-05-29,FRIDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260529,主板|科创板|股票,16d6ab62058e6f508865bc45fbef25d5e6fbb643c0f29f37bf06402185aa61a8
2026-05-30,SATURDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2026,,,,
2026-05-31,SUNDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2026,,,,
2026-06-01,MONDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260601,主板|科创板|股票,9b2bec5e50ea91bc284b852df72271ffadd42f31ca4064824a3bbb4f52975592
2026-06-02,TUESDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260602,主板|科创板|股票,74b29bc39238fe320156b1ba97ac86a8c75b44fe8e2495dcc34d324bc3f012e8
2026-06-03,WEDNESDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260603,主板|科创板|股票,6d820be6e71976a5da6d69184b984cbab65501cb40442a3ca0f918a1c4006f4f
2026-06-04,THURSDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260604,主板|科创板|股票,7e8cf320c12f78b94d3071493fdad9331086f1db381d5f7b4d62e32205c44427
2026-06-05,FRIDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260605,主板|科创板|股票,2290e83a32024cbec002decc89e35d62fea6d637ceb774b97884e03e75d2d2ff
2026-06-06,SATURDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2026,,,,
2026-06-07,SUNDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2026,,,,
2026-06-08,MONDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260608,主板|科创板|股票,7df76418074f458df9d5fad70a7fd0ce023c029e0814b207882915be20ca2b6b
2026-06-09,TUESDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260609,主板|科创板|股票,ab44ce1dcb08ab2881e4ae19fc619c83450f2f3414a7cd6b14c19805254595c4
2026-06-10,WEDNESDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260610,主板|科创板|股票,5eac29b52c081c88108f9441ccf645649d8b0d4e056c62bd5e885cbb622c1f1e
2026-06-11,THURSDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260611,主板|科创板|股票,af7391f07ba8907b0e66671e86f7202c6a434b2a2a8612071956acfb3c8e710d
2026-06-12,FRIDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260612,主板|科创板|股票,69f7f199b07dd637a1221d73c37ad6068958974e6f3c30451a78cd61ab7a61f2
2026-06-13,SATURDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2026,,,,
2026-06-14,SUNDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2026,,,,
2026-06-15,MONDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260615,主板|科创板|股票,9e08f2dc8c730f80cc621db03473260816d71e6b9dca52b8fb7d2bbafa9ad831
2026-06-16,TUESDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260616,主板|科创板|股票,43133c80301212dbcb168aa2ddd7522707e42d5cc82a53f8011221a33433372e
2026-06-17,WEDNESDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260617,主板|科创板|股票,15f44790264920f0f1d50d85deb872b7c985f10feef86b9be5cc5e9de2afc97d
2026-06-18,THURSDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260618,主板|科创板|股票,79beae29e9bc77efc4a5a2bdb79729ca03d61962c86e868c1b4d7dfa385b3813
2026-06-19,FRIDAY,CLOSED,CONFIRMED_CLOSED,DRAGON_BOAT,2026,0,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
2026-06-20,SATURDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2026,,,,
2026-06-21,SUNDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2026,,,,
2026-06-22,MONDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260622,主板|科创板|股票,cd87980d5476512114ef88c289f925b59c1d8ea618a80a5598ef57e65b35e882
2026-06-23,TUESDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260623,主板|科创板|股票,d521ab00aa3b76d17aa9e1790da3f159127c73f5b4d05191539c5dbd6e8c176c
2026-06-24,WEDNESDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260624,主板|科创板|股票,8194a0fe755b8badfb807bf830756bccbb8b48c3d188562d4bf3a2067c145eaa
2026-06-25,THURSDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260625,主板|科创板|股票,4be4e125d8935bdfafa5165170db74d209fee9677b7ed84a5343ccea06650db7
2026-06-26,FRIDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260626,主板|科创板|股票,6ecccbd7eacf1a80b4a14e987bf4d9680c42a9ad46715668446cbadf5a50bdbd
2026-06-27,SATURDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2026,,,,
2026-06-28,SUNDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2026,,,,
2026-06-29,MONDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260629,主板|科创板|股票,ce38776b6b4db3983f1aadbf9c6570c3ca733be34282158af815f090cd8fa8aa
2026-06-30,TUESDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260630,主板|科创板|股票,3ea31806dcb3da23a3381f00e5e2cedb2b36b56f793f0bf3768c75295712ef04
2026-07-01,WEDNESDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260701,主板|科创板|股票,fec229f4113cbdf85faab34dae85a39364dd91cba96766735b6dee461e46cc12
2026-07-02,THURSDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260702,主板|科创板|股票,7d71625f5e8d126d66eca148b8a6ec23522c0653872e2fb9036fd7a16e015e12
2026-07-03,FRIDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260703,主板|科创板|股票,d36a6fee5ff4ee88b3a9937571ace4967da41900e2e70d8aa120b59a4cefcc68
2026-07-04,SATURDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2026,,,,
2026-07-05,SUNDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2026,,,,
